#DATA FROM JLA (Betoule et al. 2014)
#See: http://supernovae.in2p3.fr/sdss_snls_jla/ReadMe.html for full file and more detail
#
#zcmb: CMB frame redshift (including peculiar velocity corrections for
#      nearby supernova based on the models of M.J. Hudson)
#mu: distance modulus
#muerr: Error in distance modulus (includes contributions from intrinsic dispersion, 
#     lensing, and redshift uncertainty)
#
#zcmb mu muerr
0.023360, 35.004233, 0.127886
0.036934, 36.197276, 0.144423
0.023552, 35.047780, 0.127019
0.017483, 34.273157, 0.147638
0.040259, 36.428827, 0.121769
0.030381, 35.745131, 0.166597
0.015504, 34.011891, 0.160442
0.014151, 33.768660, 0.141200
0.015487, 33.920879, 0.135886
0.015554, 34.062103, 0.157644
0.037075, 36.099687, 0.095920
0.015482, 34.066695, 0.164021
0.013324, 33.724240, 0.139036
0.014575, 34.093724, 0.172909
0.015791, 33.926511, 0.157555
0.024746, 34.882653, 0.128949
0.027748, 35.546923, 0.122547
0.010888, 33.462499, 0.259650
0.013652, 33.915665, 0.139442
0.035755, 35.762547, 0.106219
0.024725, 35.267832, 0.125466
0.038086, 36.121177, 0.116302
0.021541, 35.114742, 0.125484
0.019581, 34.745820, 0.128144
0.030416, 35.763388, 0.123507
0.039219, 36.229149, 0.115891
0.034971, 36.084673, 0.102245
0.028561, 35.412999, 0.124611
0.020997, 34.684191, 0.141718
0.032538, 35.876214, 0.132967
0.015469, 33.890267, 0.149288
0.015678, 34.166211, 0.172191
0.027499, 35.619788, 0.097327
0.046856, 36.512717, 0.117441
0.033173, 35.808041, 0.133894
0.010291, 33.120949, 0.221835
0.080103, 37.738759, 0.117189
0.012317, 34.118732, 0.160333
0.024586, 35.144549, 0.170261
0.014467, 33.948631, 0.173519
0.015154, 34.184202, 0.135420
0.029086, 35.680024, 0.120231
0.034781, 35.905079, 0.128578
0.044920, 36.635205, 0.079192
0.034074, 36.088790, 0.115032
0.074870, 37.670624, 0.082785
0.014960, 34.043933, 0.156545
0.020396, 34.772680, 0.117016
0.040689, 36.344204, 0.122054
0.026567, 35.448950, 0.130078
0.026881, 35.350290, 0.094016
0.023471, 35.081827, 0.123873
0.069122, 37.694361, 0.146194
0.065193, 37.375966, 0.100865
0.022980, 35.098882, 0.126601
0.017387, 34.400538, 0.157278
0.031485, 35.764070, 0.091310
0.011184, 33.494080, 0.151290
0.021956, 34.959499, 0.123443
0.031484, 35.870775, 0.090971
0.023321, 34.889752, 0.164596
0.020390, 34.821438, 0.133967
0.022466, 34.838624, 0.131635
0.033614, 35.978554, 0.130236
0.036969, 36.207513, 0.128406
0.022629, 35.161659, 0.129708
0.014700, 34.161533, 0.136343
0.036950, 36.058706, 0.088522
0.060959, 37.142772, 0.062814
0.059289, 37.124435, 0.058910
0.069751, 37.360308, 0.100788
0.029526, 35.498153, 0.122087
0.033255, 36.031122, 0.123417
0.024159, 35.095037, 0.131394
0.015999, 34.300077, 0.146781
0.062961, 37.207749, 0.109309
0.021706, 34.895154, 0.147246
0.031638, 35.658090, 0.143548
0.018599, 34.547479, 0.119783
0.027064, 35.273056, 0.120170
0.025468, 34.947272, 0.136456
0.023810, 35.276673, 0.149563
0.023867, 35.060367, 0.133934
0.022068, 35.019686, 0.111265
